path,filename,label,label_id,hash,split
/content/drive/MyDrive/ML/dataset/oversized/13227_00.jpg,13227_00.jpg,oversized,2,bd9e758f220f18d91b7841e7ade519db,train
/content/drive/MyDrive/ML/dataset/regular/05011_00.jpg,05011_00.jpg,regular,1,03147b05d3b8595dc30bb97696e5293f,train
/content/drive/MyDrive/ML/dataset/tight/04853_00.jpg,04853_00.jpg,tight,0,f4fd4154165225fe349916b04ed8d752,train
/content/drive/MyDrive/ML/dataset/oversized/01341_00.jpg,01341_00.jpg,oversized,2,bba4b1ebef78dfc83ea2c1bd2dec3343,train
/content/drive/MyDrive/ML/dataset/oversized/10102_00.jpg,10102_00.jpg,oversized,2,2f2072f30644ad644d4691417e3db6c8,train
/content/drive/MyDrive/ML/dataset/oversized/09381_00.jpg,09381_00.jpg,oversized,2,25936f216d3c2273f6c60f7b00805da5,train
/content/drive/MyDrive/ML/dataset/oversized/10336_00.jpg,10336_00.jpg,oversized,2,de02f5479cf04b94440ed077e21a1581,train
/content/drive/MyDrive/ML/dataset/oversized/00750_00.jpg,00750_00.jpg,oversized,2,89835d0e3fca809ae4d32344bc662bfa,train
/content/drive/MyDrive/ML/dataset/regular/09520_00.jpg,09520_00.jpg,regular,1,57c014592a803f12b1299d4e486159ca,train
/content/drive/MyDrive/ML/dataset/regular/01188_00.jpg,01188_00.jpg,regular,1,01fc01ffd5fc2e75c37f7b90e2785a82,train
/content/drive/MyDrive/ML/dataset/regular/04561_00.jpg,04561_00.jpg,regular,1,bd2c67f68b86ae1bac9098c6b2524035,train
/content/drive/MyDrive/ML/dataset/tight/04109_00.jpg,04109_00.jpg,tight,0,e521ca5a0f4b148a2c287bbe30276233,train
/content/drive/MyDrive/ML/dataset/tight/08437_00.jpg,08437_00.jpg,tight,0,bd8df381d378683b2c82fdede21e1bf0,train
/content/drive/MyDrive/ML/dataset/regular/03230_00.jpg,03230_00.jpg,regular,1,0b509596e214725ad440d9cb44d31277,train
/content/drive/MyDrive/ML/dataset/tight/05202_00.jpg,05202_00.jpg,tight,0,322ee7332604c140e0dbeef301c1ca85,train
/content/drive/MyDrive/ML/dataset/tight/03943_00.jpg,03943_00.jpg,tight,0,24332c39c8eb641c12b3b6256f59c1f9,train
/content/drive/MyDrive/ML/dataset/regular/01300_00.jpg,01300_00.jpg,regular,1,4bd396833d969b0d15b76500c7fce304,train
/content/drive/MyDrive/ML/dataset/oversized/11553_00.jpg,11553_00.jpg,oversized,2,e62c85d1e1277c4e1b7b3b24f8a6cf99,train
/content/drive/MyDrive/ML/dataset/regular/00825_00.jpg,00825_00.jpg,regular,1,b16e7d65b9f4015e62946266557a484f,train
/content/drive/MyDrive/ML/dataset/regular/01541_00.jpg,01541_00.jpg,regular,1,25d579a8b3571727454621f829f0dcec,train
/content/drive/MyDrive/ML/dataset/oversized/00017_00.jpg,00017_00.jpg,oversized,2,396fae63654f2888e8a1238bc86030fc,train
/content/drive/MyDrive/ML/dataset/regular/06672_00.jpg,06672_00.jpg,regular,1,ce60dde41e93a5247e51b5b4a41f81ab,train
/content/drive/MyDrive/ML/dataset/regular/08098_00.jpg,08098_00.jpg,regular,1,f372108b935584ece82fd2fe0731a14e,train
/content/drive/MyDrive/ML/dataset/oversized/11457_00.jpg,11457_00.jpg,oversized,2,adf5e296470a9b4ca7b29669fc675c5d,train
/content/drive/MyDrive/ML/dataset/oversized/00161_00.jpg,00161_00.jpg,oversized,2,92b3ebe8ce6fc0f07ce8306ce9c04458,train
/content/drive/MyDrive/ML/dataset/oversized/00481_00.jpg,00481_00.jpg,oversized,2,a9361338ac42672036261a2bfcb60122,train
/content/drive/MyDrive/ML/dataset/regular/04153_00.jpg,04153_00.jpg,regular,1,8e6073fa189e85108dd8b77f45d0d6a5,train
/content/drive/MyDrive/ML/dataset/tight/05410_00.jpg,05410_00.jpg,tight,0,2772e70587870e01ecef39881c24fa7d,train
/content/drive/MyDrive/ML/dataset/tight/10404_00.jpg,10404_00.jpg,tight,0,5815d491f4ce8869d980172865b7994d,train
/content/drive/MyDrive/ML/dataset/regular/09915_00.jpg,09915_00.jpg,regular,1,9c689882a163edb8e83fd8353a40a8b5,train
/content/drive/MyDrive/ML/dataset/tight/04976_00.jpg,04976_00.jpg,tight,0,b29f765ac3be2e622cd6ba8f3c8fb9d4,train
/content/drive/MyDrive/ML/dataset/oversized/08140_00.jpg,08140_00.jpg,oversized,2,4f9bbe5b96e65d487c916acab2c88ff9,train
/content/drive/MyDrive/ML/dataset/oversized/11827_00.jpg,11827_00.jpg,oversized,2,aaa4d6feb98ad7359e9534b756939a50,train
/content/drive/MyDrive/ML/dataset/oversized/14258_00.jpg,14258_00.jpg,oversized,2,e72bb68cb7dd04967f8f87398a96abcd,train
/content/drive/MyDrive/ML/dataset/oversized/07995_00.jpg,07995_00.jpg,oversized,2,e8e50d05e8c3c9ca41dc3ef55e1d463c,train
/content/drive/MyDrive/ML/dataset/oversized/07581_00.jpg,07581_00.jpg,oversized,2,c64fa19f8a57b4f91d522ece4183d58a,train
/content/drive/MyDrive/ML/dataset/oversized/11685_00.jpg,11685_00.jpg,oversized,2,90847962c590f16a5ee766f0424ed83e,train
/content/drive/MyDrive/ML/dataset/regular/02436_00.jpg,02436_00.jpg,regular,1,2105f79979c1c7ea742412066d2c6a35,train
/content/drive/MyDrive/ML/dataset/regular/05256_00.jpg,05256_00.jpg,regular,1,c4543b134168531f78e6f8da19e9c7aa,train
/content/drive/MyDrive/ML/dataset/regular/04623_00.jpg,04623_00.jpg,regular,1,0db03e9e37e9ad76380b53a50b61d01b,train
/content/drive/MyDrive/ML/dataset/tight/05979_00.jpg,05979_00.jpg,tight,0,1dac6fe23529aa9a790392d0ccab364e,train
/content/drive/MyDrive/ML/dataset/tight/04746_00.jpg,04746_00.jpg,tight,0,d5a36cb4173d2ca488d5d97baab86187,train
/content/drive/MyDrive/ML/dataset/tight/05824_00.jpg,05824_00.jpg,tight,0,701bb6976b4b7cd6b613ecbbdff3494e,train
/content/drive/MyDrive/ML/dataset/tight/07245_00.jpg,07245_00.jpg,tight,0,dcf825496faadaf760e76d1d70f7efea,train
/content/drive/MyDrive/ML/dataset/regular/06192_00.jpg,06192_00.jpg,regular,1,4d7f2a35712dfa3d8ee6c3717a87f872,train
/content/drive/MyDrive/ML/dataset/tight/05120_00.jpg,05120_00.jpg,tight,0,82edde7116c541e90fba432435ec03fa,train
/content/drive/MyDrive/ML/dataset/tight/04373_00.jpg,04373_00.jpg,tight,0,94f33f6be7a7b6af1992d16b9d847d26,train
/content/drive/MyDrive/ML/dataset/tight/04009_00.jpg,04009_00.jpg,tight,0,b648a2870b92ae83fac64c1cc712fa81,train
/content/drive/MyDrive/ML/dataset/oversized/07120_00.jpg,07120_00.jpg,oversized,2,8952360998590361c9f96b68ddcc9f66,train
/content/drive/MyDrive/ML/dataset/regular/05226_00.jpg,05226_00.jpg,regular,1,e0945db75a3493a53342b77a84b81dd2,train
/content/drive/MyDrive/ML/dataset/oversized/02506_00.jpg,02506_00.jpg,oversized,2,4893722975fa9b1f0e02bba0740ec6a6,train
/content/drive/MyDrive/ML/dataset/oversized/00012_00.jpg,00012_00.jpg,oversized,2,d831f5ccb3631fb9a1c66d32ee2f6eaa,train
/content/drive/MyDrive/ML/dataset/oversized/01727_00.jpg,01727_00.jpg,oversized,2,a48ab397844dccf583228b0994fed8ee,train
/content/drive/MyDrive/ML/dataset/regular/04090_00.jpg,04090_00.jpg,regular,1,959ab7c8ff37a53bb023055298328c8a,train
/content/drive/MyDrive/ML/dataset/tight/05088_00.jpg,05088_00.jpg,tight,0,d43b027c54c779116c3e010e0264c866,train
/content/drive/MyDrive/ML/dataset/regular/01173_00.jpg,01173_00.jpg,regular,1,cccaf144314432701909a15612fc7a17,train
/content/drive/MyDrive/ML/dataset/oversized/13574_00.jpg,13574_00.jpg,oversized,2,5613e38e8687211b047149d91e22dc7c,train
/content/drive/MyDrive/ML/dataset/tight/05686_00.jpg,05686_00.jpg,tight,0,92c2acf779b78fb113ced1420347cee4,train
/content/drive/MyDrive/ML/dataset/oversized/10950_00.jpg,10950_00.jpg,oversized,2,48b4dd0b965cca969b16c4863929ed06,train
/content/drive/MyDrive/ML/dataset/oversized/03592_00.jpg,03592_00.jpg,oversized,2,872725bd926b37372572812128c24d4e,train
/content/drive/MyDrive/ML/dataset/tight/04183_00.jpg,04183_00.jpg,tight,0,1dc330c6aab233b04883767917307335,train
/content/drive/MyDrive/ML/dataset/oversized/03512_00.jpg,03512_00.jpg,oversized,2,937dfd2935259cfda5ded9652855873b,train
/content/drive/MyDrive/ML/dataset/regular/01035_00.jpg,01035_00.jpg,regular,1,fc0892d92ef881152bc16d1e8fb7336c,train
/content/drive/MyDrive/ML/dataset/oversized/03055_00.jpg,03055_00.jpg,oversized,2,64d3c982e85aebf504535a2293c622a1,train
/content/drive/MyDrive/ML/dataset/oversized/10421_00.jpg,10421_00.jpg,oversized,2,377d819a17af3d041829ee30f736540b,train
/content/drive/MyDrive/ML/dataset/oversized/14338_00.jpg,14338_00.jpg,oversized,2,ca84b4025664b990527dec49e05f405d,train
/content/drive/MyDrive/ML/dataset/oversized/05412_00.jpg,05412_00.jpg,oversized,2,97f389da30771153a51d6c56cda589b7,train
/content/drive/MyDrive/ML/dataset/oversized/04627_00.jpg,04627_00.jpg,oversized,2,9780a62ca49cbb775b651e5c02ac2b90,train
/content/drive/MyDrive/ML/dataset/tight/06407_00.jpg,06407_00.jpg,tight,0,dbd62544624ca2c1f9e64a8a2e5aff8a,train
/content/drive/MyDrive/ML/dataset/oversized/10717_00.jpg,10717_00.jpg,oversized,2,bd33e0bb1be1942399250618fdfacea9,train
/content/drive/MyDrive/ML/dataset/tight/05212_00.jpg,05212_00.jpg,tight,0,e1f6d54975fbfb29cfc13e34c8a61e0c,train
/content/drive/MyDrive/ML/dataset/oversized/14572_00.jpg,14572_00.jpg,oversized,2,7bdab0c7ea4c8096496e30729d0825e3,train
/content/drive/MyDrive/ML/dataset/regular/04927_00.jpg,04927_00.jpg,regular,1,65cec832c1d865a30ceb2c5d9f52abd2,train
/content/drive/MyDrive/ML/dataset/tight/04668_00.jpg,04668_00.jpg,tight,0,6d5101578592695a7a6bfa9759e9ef56,train
/content/drive/MyDrive/ML/dataset/tight/03374_00.jpg,03374_00.jpg,tight,0,347903d73e0d65e8c6d71540257e29e3,train
/content/drive/MyDrive/ML/dataset/oversized/12131_00.jpg,12131_00.jpg,oversized,2,e4ceef083b44d44804f9623cfbcd52ca,train
/content/drive/MyDrive/ML/dataset/tight/05121_00.jpg,05121_00.jpg,tight,0,7403dbac7a8b983f3aeec639569689e0,train
/content/drive/MyDrive/ML/dataset/tight/04482_00.jpg,04482_00.jpg,tight,0,5625570ac060042ea061341efaaedc67,train
/content/drive/MyDrive/ML/dataset/oversized/02070_00.jpg,02070_00.jpg,oversized,2,6b4f10eba2531103e16dc11c533855cd,train
/content/drive/MyDrive/ML/dataset/regular/03929_00.jpg,03929_00.jpg,regular,1,2531875c2d2699cde2a746e6a75cae51,train
/content/drive/MyDrive/ML/dataset/tight/03392_00.jpg,03392_00.jpg,tight,0,5867f84404150c501f2c26ef7d1393d1,train
/content/drive/MyDrive/ML/dataset/regular/01871_00.jpg,01871_00.jpg,regular,1,2cd8aaf2445f339ff8bf8ac61a1e1b6d,train
/content/drive/MyDrive/ML/dataset/tight/00342_00.jpg,00342_00.jpg,tight,0,16b3e075dcc9e70dfada76f146c01e6a,train
/content/drive/MyDrive/ML/dataset/oversized/00056_00.jpg,00056_00.jpg,oversized,2,038053fab2545621622bf482343afb6e,train
/content/drive/MyDrive/ML/dataset/tight/07430_00.jpg,07430_00.jpg,tight,0,2de6ec88d5f2d6626ec739e961ed8fea,train
/content/drive/MyDrive/ML/dataset/tight/05669_00.jpg,05669_00.jpg,tight,0,f9c22cf5db29320bd0eb0eb63d510a76,train
/content/drive/MyDrive/ML/dataset/oversized/00144_00.jpg,00144_00.jpg,oversized,2,04c63096423c409c43c352e22f5a5403,train
/content/drive/MyDrive/ML/dataset/tight/05217_00.jpg,05217_00.jpg,tight,0,910dcc6b450eade67124bd17c40dbdb0,train
/content/drive/MyDrive/ML/dataset/tight/03939_00.jpg,03939_00.jpg,tight,0,95fb9e533d76a81084277788d406060c,train
/content/drive/MyDrive/ML/dataset/oversized/02625_00.jpg,02625_00.jpg,oversized,2,7453b5d123cb6be0ded9c90fdf6a502e,train
/content/drive/MyDrive/ML/dataset/tight/03496_00.jpg,03496_00.jpg,tight,0,b6f35945609df4aaffa76fda7f52f7c7,train
/content/drive/MyDrive/ML/dataset/oversized/08239_00.jpg,08239_00.jpg,oversized,2,d8e80a883f9d5db91782607dbed49066,train
/content/drive/MyDrive/ML/dataset/oversized/04472_00.jpg,04472_00.jpg,oversized,2,c78a3f9c206fe44dcb28642239edb31f,train
/content/drive/MyDrive/ML/dataset/regular/06689_00.jpg,06689_00.jpg,regular,1,e95bb8bd397ddb15ed84860c8739acf7,train
/content/drive/MyDrive/ML/dataset/regular/05021_00.jpg,05021_00.jpg,regular,1,22f3ec6558adfa24aae155b3d32baece,train
/content/drive/MyDrive/ML/dataset/regular/02666_00.jpg,02666_00.jpg,regular,1,ac9ce08bcf42d8760fb6f4984e104ecd,train
/content/drive/MyDrive/ML/dataset/tight/07513_00.jpg,07513_00.jpg,tight,0,e05f21a1dcb8857a4295b0ba85611c45,train
/content/drive/MyDrive/ML/dataset/oversized/08076_00.jpg,08076_00.jpg,oversized,2,f08fde288e0794db50470c9799f9e8be,train
/content/drive/MyDrive/ML/dataset/regular/04679_00.jpg,04679_00.jpg,regular,1,7978384c4dcbf6c6f360b8a65c2d0e7e,train
/content/drive/MyDrive/ML/dataset/tight/04907_00.jpg,04907_00.jpg,tight,0,fc8aa3aa8b1cb425d148008d5cb9dbe3,train
/content/drive/MyDrive/ML/dataset/oversized/12271_00.jpg,12271_00.jpg,oversized,2,b50014770835bed80e2ab750bab6c2ea,train
/content/drive/MyDrive/ML/dataset/tight/04872_00.jpg,04872_00.jpg,tight,0,b8e4875dc77a5b83d1f598be3d1edc24,train
/content/drive/MyDrive/ML/dataset/regular/04945_00.jpg,04945_00.jpg,regular,1,414db5d2f2345f0e5a3cd52b875fcaf4,train
/content/drive/MyDrive/ML/dataset/tight/03509_00.jpg,03509_00.jpg,tight,0,da19701a8dee8bffea0c4aeefe4b37ec,train
/content/drive/MyDrive/ML/dataset/tight/05115_00.jpg,05115_00.jpg,tight,0,ec55b03663e04a6285615ee235108019,train
/content/drive/MyDrive/ML/dataset/oversized/09924_00.jpg,09924_00.jpg,oversized,2,3cd032a91712a4a9fac57127ebb11d36,train
/content/drive/MyDrive/ML/dataset/regular/01577_00.jpg,01577_00.jpg,regular,1,c15584bcff3b6fcee7a4a4b66b36a9f5,train
/content/drive/MyDrive/ML/dataset/oversized/11506_00.jpg,11506_00.jpg,oversized,2,a8e14c7f1c007417031d4e4d1abce639,train
/content/drive/MyDrive/ML/dataset/tight/07142_00.jpg,07142_00.jpg,tight,0,da46b1e2d4130ba1ec66fb5fc3d5ee70,train
/content/drive/MyDrive/ML/dataset/regular/05546_00.jpg,05546_00.jpg,regular,1,c8df1de82273fb62fb35bb3c729f4027,train
/content/drive/MyDrive/ML/dataset/tight/09262_00.jpg,09262_00.jpg,tight,0,cdf4a44f46c2ac91304116fb946d3741,train
/content/drive/MyDrive/ML/dataset/regular/01102_00.jpg,01102_00.jpg,regular,1,bff574ca5552ab5fd3fbd30e84cf1987,train
/content/drive/MyDrive/ML/dataset/oversized/00123_00.jpg,00123_00.jpg,oversized,2,6175619195f570bf3c63ba6b3747ff8f,train
/content/drive/MyDrive/ML/dataset/oversized/09149_00.jpg,09149_00.jpg,oversized,2,57033185f5b60bb534568c1bd7d6e647,train
/content/drive/MyDrive/ML/dataset/tight/04859_00.jpg,04859_00.jpg,tight,0,e39f9e3eb3a9b370872543f3f327c435,train
/content/drive/MyDrive/ML/dataset/regular/08878_00.jpg,08878_00.jpg,regular,1,3d1e47e74e7ae0aec6d94231a4ea1080,train
/content/drive/MyDrive/ML/dataset/oversized/13510_00.jpg,13510_00.jpg,oversized,2,c3ebb60c27cab85c86a2a9e07c394b72,train
/content/drive/MyDrive/ML/dataset/tight/04761_00.jpg,04761_00.jpg,tight,0,5d9ab037d5284424c62d44f8bdcd101b,train
/content/drive/MyDrive/ML/dataset/tight/02030_00.jpg,02030_00.jpg,tight,0,e2cab1fe655ae9d1e0d4ccb339e5fd69,train
/content/drive/MyDrive/ML/dataset/oversized/04975_00.jpg,04975_00.jpg,oversized,2,550aba11acfa70318b08f6af2956e85f,train
/content/drive/MyDrive/ML/dataset/oversized/10508_00.jpg,10508_00.jpg,oversized,2,e2141c6db7b4b1be2d957b34298593d0,train
/content/drive/MyDrive/ML/dataset/regular/06688_00.jpg,06688_00.jpg,regular,1,d12d1eb971d927f527f8d4fae8001d96,train
/content/drive/MyDrive/ML/dataset/tight/00627_00.jpg,00627_00.jpg,tight,0,0f350898a4af63793dcfb6d7ceadc38f,train
/content/drive/MyDrive/ML/dataset/regular/04124_00.jpg,04124_00.jpg,regular,1,d13b0482598664f1a5a9e1d7b919bcc2,train
/content/drive/MyDrive/ML/dataset/tight/05854_00.jpg,05854_00.jpg,tight,0,f9c3122ff63ae972fdd3881359fb716b,train
/content/drive/MyDrive/ML/dataset/tight/05883_00.jpg,05883_00.jpg,tight,0,991d7e53de46366de75f000b7b557ba2,train
/content/drive/MyDrive/ML/dataset/regular/07695_00.jpg,07695_00.jpg,regular,1,220f7b685762c865705238d9deb42954,train
/content/drive/MyDrive/ML/dataset/tight/03997_00.jpg,03997_00.jpg,tight,0,16d665d4d7ec458f07f2d76bd16aecf0,train
/content/drive/MyDrive/ML/dataset/tight/04245_00.jpg,04245_00.jpg,tight,0,c78e12f494d4daa2897deed856648572,train
/content/drive/MyDrive/ML/dataset/regular/05580_00.jpg,05580_00.jpg,regular,1,2f134a6dbbc186aeb846fe6c6e0dbdcd,train
/content/drive/MyDrive/ML/dataset/oversized/12034_00.jpg,12034_00.jpg,oversized,2,e388ae7c16ba3c701a5e303ee5772122,train
/content/drive/MyDrive/ML/dataset/tight/05221_00.jpg,05221_00.jpg,tight,0,68a1dde469249db3efc31be141e1d94e,train
/content/drive/MyDrive/ML/dataset/regular/06788_00.jpg,06788_00.jpg,regular,1,8af821f1cf293ba228b1cdea3806d3a9,train
/content/drive/MyDrive/ML/dataset/oversized/07676_00.jpg,07676_00.jpg,oversized,2,0b6e8504c508d14a1444f50b4210312e,train
/content/drive/MyDrive/ML/dataset/regular/03824_00.jpg,03824_00.jpg,regular,1,7575fa5dc95f9562ac71f6bd97ce954a,train
/content/drive/MyDrive/ML/dataset/oversized/08065_00.jpg,08065_00.jpg,oversized,2,0a45108898edb6ddc441fd53f686cd3b,train
/content/drive/MyDrive/ML/dataset/regular/03814_00.jpg,03814_00.jpg,regular,1,a4c507cc0df8749410352593b6c3d4f8,train
/content/drive/MyDrive/ML/dataset/tight/05548_00.jpg,05548_00.jpg,tight,0,b0eaf4e426950cb4ae774ff8e292820e,train
/content/drive/MyDrive/ML/dataset/oversized/04271_00.jpg,04271_00.jpg,oversized,2,55b7cb96bc5344b6dcfea3e3c5b5a6da,train
/content/drive/MyDrive/ML/dataset/regular/02244_00.jpg,02244_00.jpg,regular,1,54710bf9fcf4465d2c639c5e2a641423,train
/content/drive/MyDrive/ML/dataset/oversized/09290_00.jpg,09290_00.jpg,oversized,2,73882b73b81e603e273e6146d947306c,train
/content/drive/MyDrive/ML/dataset/tight/03887_00.jpg,03887_00.jpg,tight,0,15ba07f5d865b8403f16a7dc5624997b,train
/content/drive/MyDrive/ML/dataset/tight/08806_00.jpg,08806_00.jpg,tight,0,4d2ff24355fa513db67c69c14423a9d2,train
/content/drive/MyDrive/ML/dataset/oversized/10279_00.jpg,10279_00.jpg,oversized,2,ab1f40564f0a60d48e7330790352e847,train
